Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1755034498,2025-08-12T21:34:58Z,RYR452Y,"41.173599,16.885071",1850,188,249
1755034505,2025-08-12T21:35:05Z,RYR452Y,"41.171638,16.877996",1750,186,249
1755034515,2025-08-12T21:35:15Z,RYR452Y,"41.168892,16.86801",1600,182,249
1755034521,2025-08-12T21:35:21Z,RYR452Y,"41.166779,16.860657",1475,178,249
1755034528,2025-08-12T21:35:28Z,RYR452Y,"41.164993,16.854492",1350,174,249
1755034537,2025-08-12T21:35:37Z,RYR452Y,"41.162476,16.84552",1250,163,249
1755034543,2025-08-12T21:35:43Z,RYR452Y,"41.160919,16.839966",1175,160,249
1755034553,2025-08-12T21:35:53Z,RYR452Y,"41.158447,16.831055",1000,159,249
1755034561,2025-08-12T21:36:01Z,RYR452Y,"41.156204,16.823486",875,158,248
1755034569,2025-08-12T21:36:09Z,RYR452Y,"41.15419,16.816528",750,155,249
1755034576,2025-08-12T21:36:16Z,RYR452Y,"41.152222,16.809692",650,153,249
1755034583,2025-08-12T21:36:23Z,RYR452Y,"41.150688,16.804089",550,152,250
1755034590,2025-08-12T21:36:30Z,RYR452Y,"41.148834,16.797241",425,153,249
1755034598,2025-08-12T21:36:38Z,RYR452Y,"41.147141,16.791199",350,154,249
1755034607,2025-08-12T21:36:47Z,RYR452Y,"41.144806,16.782776",225,154,249
1755034616,2025-08-12T21:36:56Z,RYR452Y,"41.142792,16.775757",125,152,249
1755034624,2025-08-12T21:37:04Z,RYR452Y,"41.140633,16.768007",25,143,249
1755034631,2025-08-12T21:37:11Z,RYR452Y,"41.13945,16.763916",0,96,249
