Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1755756904,2025-08-21T06:15:04Z,UAE2P,"25.166512,55.233089",6725,346,286
1755756918,2025-08-21T06:15:18Z,UAE2P,"25.172983,55.208111",6925,359,285
1755756933,2025-08-21T06:15:33Z,UAE2P,"25.179657,55.181885",7350,363,285
1755756945,2025-08-21T06:15:45Z,UAE2P,"25.185196,55.15976",7725,365,285
1755756959,2025-08-21T06:15:59Z,UAE2P,"25.191511,55.134472",8300,362,285
1755756972,2025-08-21T06:16:12Z,UAE2P,"25.197189,55.111465",8775,362,285
1755756987,2025-08-21T06:16:27Z,UAE2P,"25.203735,55.085144",9225,367,285
1755757000,2025-08-21T06:16:40Z,UAE2P,"25.209503,55.061901",9600,370,285
1755757014,2025-08-21T06:16:54Z,UAE2P,"25.215904,55.036011",10100,370,285
1755757029,2025-08-21T06:17:09Z,UAE2P,"25.222641,55.008595",10500,375,285
1755757041,2025-08-21T06:17:21Z,UAE2P,"25.228134,54.985912",10875,378,284
1755757054,2025-08-21T06:17:34Z,UAE2P,"25.23378,54.960972",11300,381,283
1755757068,2025-08-21T06:17:48Z,UAE2P,"25.23918,54.935787",11600,386,282
1755757081,2025-08-21T06:18:01Z,UAE2P,"25.244705,54.909363",11900,392,282
1755757096,2025-08-21T06:18:16Z,UAE2P,"25.250725,54.880959",12275,396,283
1755757127,2025-08-21T06:18:47Z,UAE2P,"25.263992,54.819344",13250,399,283
1755757158,2025-08-21T06:19:18Z,UAE2P,"25.277819,54.756428",14025,410,283
1755757190,2025-08-21T06:19:50Z,UAE2P,"25.29277,54.691517",15050,411,285
1755757221,2025-08-21T06:20:21Z,UAE2P,"25.309067,54.629719",15750,420,286
1755757254,2025-08-21T06:20:54Z,UAE2P,"25.326691,54.561718",16325,431,285
1755757285,2025-08-21T06:21:25Z,UAE2P,"25.344315,54.492542",17325,431,286
1755757317,2025-08-21T06:21:57Z,UAE2P,"25.362917,54.424767",18225,431,286
1755757349,2025-08-21T06:22:29Z,UAE2P,"25.381304,54.357399",18725,440,286
1755757381,2025-08-21T06:23:01Z,UAE2P,"25.400208,54.287518",19125,452,286
1755757413,2025-08-21T06:23:33Z,UAE2P,"25.418732,54.216389",19650,459,285
1755757444,2025-08-21T06:24:04Z,UAE2P,"25.436142,54.144669",20125,467,284
1755757476,2025-08-21T06:24:36Z,UAE2P,"25.45402,54.071804",20675,474,285
1755757509,2025-08-21T06:25:09Z,UAE2P,"25.472548,53.994331",21250,478,284
1755757539,2025-08-21T06:25:39Z,UAE2P,"25.489864,53.921833",21900,482,284
1755757570,2025-08-21T06:26:10Z,UAE2P,"25.507462,53.848297",22500,485,284
1755757603,2025-08-21T06:26:43Z,UAE2P,"25.526871,53.767242",23125,490,284
1755757635,2025-08-21T06:27:15Z,UAE2P,"25.544842,53.692104",23850,490,284
1755757665,2025-08-21T06:27:45Z,UAE2P,"25.562393,53.618671",24525,492,284
1755757697,2025-08-21T06:28:17Z,UAE2P,"25.581116,53.540241",25125,496,284
1755757729,2025-08-21T06:28:49Z,UAE2P,"25.600006,53.460819",25575,503,284
1755757762,2025-08-21T06:29:22Z,UAE2P,"25.61928,53.379665",25800,515,284
1755757792,2025-08-21T06:29:52Z,UAE2P,"25.638062,53.300068",26025,526,284
1755757823,2025-08-21T06:30:23Z,UAE2P,"25.657059,53.219452",26250,536,284
1755757856,2025-08-21T06:30:56Z,UAE2P,"25.677612,53.131763",26725,538,284
1755757887,2025-08-21T06:31:27Z,UAE2P,"25.698605,53.050335",27350,536,288
1755757919,2025-08-21T06:31:59Z,UAE2P,"25.728378,52.968037",27775,537,294
1755757950,2025-08-21T06:32:30Z,UAE2P,"25.763405,52.891968",28025,544,298
1755757982,2025-08-21T06:33:02Z,UAE2P,"25.801987,52.810566",28250,552,297
1755758014,2025-08-21T06:33:34Z,UAE2P,"25.839706,52.729816",28625,555,297
1755758046,2025-08-21T06:34:06Z,UAE2P,"25.877014,52.650269",29150,555,297
1755758077,2025-08-21T06:34:37Z,UAE2P,"25.91321,52.573067",29575,556,297
1755758109,2025-08-21T06:35:09Z,UAE2P,"25.950172,52.489136",29950,561,295
1755758140,2025-08-21T06:35:40Z,UAE2P,"25.984406,52.409916",30275,564,295
1755758171,2025-08-21T06:36:11Z,UAE2P,"26.020157,52.328918",30825,562,296
1755758203,2025-08-21T06:36:43Z,UAE2P,"26.057281,52.246159",31500,558,296
1755758233,2025-08-21T06:37:13Z,UAE2P,"26.092026,52.168373",32150,554,296
1755758265,2025-08-21T06:37:45Z,UAE2P,"26.128048,52.087185",33025,546,296
1755758296,2025-08-21T06:38:16Z,UAE2P,"26.162497,52.009541",33950,537,296
1755758327,2025-08-21T06:38:47Z,UAE2P,"26.196247,51.933907",34550,535,296
1755758358,2025-08-21T06:39:18Z,UAE2P,"26.230362,51.857956",34900,540,296
1755758390,2025-08-21T06:39:50Z,UAE2P,"26.266634,51.775185",35350,540,295
1755758421,2025-08-21T06:40:21Z,UAE2P,"26.300385,51.699337",35750,541,296
1755758453,2025-08-21T06:40:53Z,UAE2P,"26.335951,51.619686",36200,542,296
1755758484,2025-08-21T06:41:24Z,UAE2P,"26.370071,51.542305",36650,541,294
1755758517,2025-08-21T06:41:57Z,UAE2P,"26.399963,51.457111",37325,538,288
1755758548,2025-08-21T06:42:28Z,UAE2P,"26.425186,51.376629",37900,534,289
1755758578,2025-08-21T06:42:58Z,UAE2P,"26.450638,51.297707",38000,536,289
1755758609,2025-08-21T06:43:29Z,UAE2P,"26.476585,51.216942",38000,538,289
1755758642,2025-08-21T06:44:02Z,UAE2P,"26.503819,51.131428",38000,538,289
1755758673,2025-08-21T06:44:33Z,UAE2P,"26.530243,51.048286",38000,537,289
1755758704,2025-08-21T06:45:04Z,UAE2P,"26.555283,50.969463",38000,537,289
